time,cdf
2.4,2.7577119267791175E-11
2.41,2.886032088330236E-11
2.42,3.0197044025245316E-11
2.43,3.158926094907105E-11
2.44,3.3039006871032395E-11
2.45,3.454838166066566E-11
2.46,3.6119551569891815E-11
2.47,3.775475099932322E-11
2.48,3.9456284302367406E-11
2.49,4.1226527627725234E-11
2.5,4.3067930800885685E-11
2.5100000000000002,4.498301924522604E-11
2.52,4.69743959433305E-11
2.5300000000000002,4.904474343914747E-11
2.54,5.119682588160932E-11
2.5500000000000003,5.343349111034582E-11
2.56,5.575767278412649E-11
2.57,5.817239255267401E-11
2.58,6.068076227249473E-11
2.59,6.328598626737921E-11
2.6,6.599136363423094E-11
2.61,6.880029059488605E-11
2.62,7.171626289459303E-11
2.63,7.474287824782721E-11
2.64,7.788383883211954E-11
2.65,8.114295383058439E-11
2.66,8.452414202383823E-11
2.67,8.803143443200388E-11
2.68,9.16689770075029E-11
2.69,9.544103337934265E-11
2.7,9.93519876496099E-11
2.71,1.034063472428891E-10
2.72,1.0760874580932841E-10
2.73,1.1196394618208082E-10
2.74,1.16476843389855E-10
2.75,1.2115246772531438E-10
2.7600000000000002,1.259959878700687E-10
2.77,1.3101271407700674E-10
2.7800000000000002,1.362081014107265E-10
2.79,1.4158775304682038E-10
2.8000000000000003,1.4715742363078302E-10
2.81,1.5292302269731005E-10
2.82,1.5889061815076384E-10
2.83,1.6506643980758636E-10
2.84,1.7145688300144644E-10
2.85,1.7806851225190912E-10
2.86,1.8490806499742506E-10
2.87,1.9198245539344155E-10
2.88,1.9929877817643714E-10
2.89,2.0686431259469512E-10
2.9,2.1468652640662817E-10
2.91,2.227730799474773E-10
2.92,2.3113183026520787E-10
2.93,2.397708353264365E-10
2.94,2.486983582932205E-10
2.95,2.579228718715528E-10
2.96,2.6745306273240424E-10
2.97,2.77297836006168E-10
2.98,2.874663198513517E-10
2.99,2.979678700983861E-10
3.0,3.088120749694063E-10
3.0100000000000002,3.200087598748779E-10
3.02,3.3156799228793945E-10
3.0300000000000002,3.435000866973371E-10
3.04,3.5581560963983657E-10
3.0500000000000003,3.6852538481299735E-10
3.06,3.816404982691982E-10
3.0700000000000003,3.951723036918099E-10
3.08,4.091324277544179E-10
3.09,4.2353277556399494E-10
3.1,4.383855361889317E-10
3.11,4.5370318827284216E-10
3.12,4.694985057350553E-10
3.13,4.857845635587166E-10
3.14,5.025747436674247E-10
3.15,5.198827408913299E-10
3.16,5.377225690236311E-10
3.17,5.561085669684047E-10
3.18,5.750554049807074E-10
3.19,5.94578090999903E-10
3.2,6.146919770771504E-10
3.21,6.354127658980218E-10
3.22,6.567565174011922E-10
3.23,6.787396554941687E-10
3.24,7.013789748670239E-10
3.25,7.246916479050983E-10
3.2600000000000002,7.486952317016415E-10
3.27,7.734076751713758E-10
3.2800000000000002,7.988473262659459E-10
3.29,8.250329392922542E-10
3.3000000000000003,8.519836823346486E-10
3.31,8.797191447819699E-10
3.3200000000000003,9.082593449604368E-10
3.33,9.376247378733668E-10
3.34,9.678362230487414E-10
3.35,9.989151524956016E-10
3.36,1.0308833387702904E-9
3.37,1.063763063153549E-9
3.38,1.097577083939472E-9
3.39,1.13234864483734E-9
3.4,1.1681014834873462E-9
3.41,1.204859840091235E-9
3.42,1.2426484661588835E-9
3.43,1.281492633371832E-9
3.44,1.32141814256482E-9
3.45,1.3624513328263346E-9
3.46,1.404619090719206E-9
3.47,1.447948859622316E-9
3.48,1.4924686491944124E-9
3.49,1.538207044961109E-9
3.5,1.5851932180260932E-9
3.5100000000000002,1.6334569349076006E-9
3.52,1.6830285675011883E-9
3.5300000000000002,1.733939103169872E-9
3.54,1.7862201549626818E-9
3.5500000000000003,1.8399039719626702E-9
3.56,1.8950234497654593E-9
3.5700000000000003,1.951612141089353E-9
3.58,2.009704266518112E-9
3.59,2.0693347253774166E-9
3.6,2.130539106746115E-9
3.61,2.1933537006032968E-9
3.62,2.2578155091122826E-9
3.63,2.323962258042579E-9
3.64,2.3918324083308932E-9
