time,cdf
0.0,0.0
0.015,1.384199448323988E-31
0.03,3.3056068788132524E-30
0.045,3.9597946612373734E-29
0.06,3.1833141809753563E-28
0.075,1.9383342881065198E-27
0.09,9.56406313669751E-27
0.105,3.9939698102521935E-26
0.12,1.4552966719044733E-25
0.135,4.7323920460211455E-25
0.15,1.3974026255681638E-24
0.16499999999999998,3.7985414265847906E-24
0.18,9.610639110530363E-24
0.195,2.2837170522878556E-23
0.21,5.1348750204642355E-23
0.22499999999999998,1.0993358120642253E-22
0.24,2.252881861498874E-22
0.255,4.439242767888107E-22
0.27,8.443439995409721E-22
0.285,1.5553179879696304E-21
0.3,2.7827083559945617E-21
0.315,4.848033573218533E-21
0.32999999999999996,8.242897566541089E-21
0.345,1.3704526761937814E-20
0.36,2.2319003347430118E-20
0.375,3.5660379861225455E-20
0.39,5.597574013540465E-20
0.40499999999999997,8.642846724670677E-20
0.42,1.3141452472503112E-19
0.435,1.9696948876446911E-19
0.44999999999999996,2.9128742405946976E-19
0.46499999999999997,4.2537651314233696E-19
0.48,6.138806691519366E-19
0.495,8.761012265982732E-19
0.51,1.2372582569627266E-18
0.525,1.730037140145337E-18
0.54,2.3964727842079345E-18
0.5549999999999999,3.2902313709619365E-18
0.57,4.479357761049303E-18
0.585,6.049565767452975E-18
0.6,8.108158449799547E-18
0.615,1.078867644300404E-17
0.63,1.425638416295729E-17
0.645,1.8714716579763772E-17
0.6599999999999999,2.4412823166593498E-17
0.6749999999999999,3.16543606709174E-17
0.69,4.0807702566370724E-17
0.705,5.231775047948319E-17
0.72,6.671955159781895E-17
0.735,8.465394610642863E-17
0.75,1.0688549011954368E-16
0.765,1.343229224255365E-16
0.78,1.6804246769642636E-16
0.7949999999999999,2.0931429467934794E-16
0.8099999999999999,2.5963247533667187E-16
0.825,3.2074881998359465E-16
0.84,3.947109942360999E-16
0.855,4.839053560766538E-16
0.87,5.911049856174838E-16
0.885,7.195234162386391E-16
0.8999999999999999,8.72874613746154E-16
0.9149999999999999,1.0554397900795226E-15
0.9299999999999999,1.27214167994127E-15
0.945,1.528626952567518E-15
0.96,1.831357476748859E-15
0.975,2.187711205185985E-15
0.99,2.606093494363752E-15
1.005,3.0960597283885348E-15
1.02,3.6684501696935416E-15
1.035,4.335538016210348E-15
1.05,5.111191703566085E-15
1.065,6.011052552126734E-15
1.08,7.052728922298627E-15
1.095,8.256008107451669E-15
1.1099999999999999,9.643087262166704E-15
1.125,1.123882473426166E-14
1.14,1.3071013242241178E-14
1.155,1.517067641546476E-14
1.17,1.7572390292460313E-14
1.185,2.0314631453442E-14
1.2,2.3440153546242095E-14
1.2149999999999999,2.699639405055E-14
1.23,3.1035913213583797E-14
1.2449999999999999,3.561686718111092E-14
1.26,4.08035174410964E-14
1.275,4.666677879319695E-14
1.29,5.328480815584547E-14
1.305,6.074363662378552E-14
1.3199999999999998,6.913784729262477E-14
1.335,7.857130147327954E-14
1.3499999999999999,8.915791602807975E-14
1.365,1.0102249467179204E-13
1.38,1.1430161619489352E-13
1.395,1.2914458268308593E-13
1.41,1.457144309262679E-13
1.425,1.6418901033197589E-13
1.44,1.8476213078264766E-13
1.4549999999999998,2.0764478400294487E-13
1.47,2.330664421327762E-13
1.4849999999999999,2.6127643733357336E-13
1.5,2.9254542638977176E-13
1.515,3.2716694440431644E-13
1.53,3.6545905182631896E-13
1.545,4.0776607919073457E-13
1.56,4.5446047409404607E-13
1.575,5.059447550764517E-13
1.5899999999999999,5.626535772298824E-13
1.605,6.250559145023299E-13
1.6199999999999999,6.936573638223929E-13
1.635,7.690025763236189E-13
1.65,8.516778211061021E-13
1.665,9.42313687132857E-13
1.68,1.0415879290206734E-12
1.6949999999999998,1.1502284626494472E-12
