time,cdf
0.369,3.1947448986344117E-25
0.37,3.4567625526155236E-25
0.371,3.739292628440416E-25
0.372,4.043863971695955E-25
0.373,4.372113590695904E-25
0.374,4.725793895268555E-25
0.375,5.106780391982765E-25
0.376,5.517079862799383E-25
0.377,5.958839055622536E-25
0.378,6.434353916788835E-25
0.379,6.946079397175344E-25
0.38,7.496639865333301E-25
0.381,8.088840162867726E-25
0.382,8.725677339187017E-25
0.383,9.41035310474621E-25
0.384,1.0146287044006286E-24
0.385,1.0937130631535326E-24
0.386,1.1786782096988836E-24
0.387,1.2699402187132831E-24
0.388,1.3679430875617577E-24
0.389,1.4731605073879042E-24
0.39,1.5860977399343912E-24
0.391,1.7072936060048327E-24
0.392,1.837322591785674E-24
0.393,1.976797079569092E-24
0.394,2.1263697097557697E-24
0.395,2.286735881370336E-24
0.396,2.4586363986930072E-24
0.397,2.6428602719993264E-24
0.398,2.8402476808064473E-24
0.399,3.0516931084501667E-24
0.4,3.2781486572625503E-24
0.401,3.5206275540863354E-24
0.402,3.780207856350404E-24
0.403,4.0580363694412186E-24
0.404,4.355332786639221E-24
0.405,4.6733940634479224E-24
0.406,5.0135990387275146E-24
0.40700000000000003,5.377413315655718E-24
0.40800000000000003,5.7663944161770385E-24
0.40900000000000003,6.182197223268981E-24
0.41000000000000003,6.626579726051178E-24
0.41100000000000003,7.101409083492173E-24
0.41200000000000003,7.608668023229676E-24
0.41300000000000003,8.150461592815428E-24
0.41400000000000003,8.729024281526205E-24
0.41500000000000004,9.346727531749425E-24
0.41600000000000004,1.0006087659857321E-23
0.417,1.0709774207428377E-23
0.418,1.1460618744661251E-23
0.419,1.226162414885515E-23
0.42,1.311597438190492E-23
0.421,1.4027044791878815E-23
0.422,1.4998412964915768E-23
0.423,1.6033870154896887E-23
0.424,1.7137433319617195E-23
0.425,1.8313357793507444E-23
0.426,1.956615062833731E-23
0.427,2.0900584634769904E-23
0.428,2.2321713159137593E-23
0.429,2.3834885631371527E-23
0.43,2.544576392164505E-23
0.431,2.716033954498722E-23
0.432,2.8984951754888295E-23
0.433,3.0926306568758026E-23
0.434,3.29914967700128E-23
0.435,3.518802293355989E-23
0.436,3.752381552352335E-23
0.437,4.0007258114213515E-23
0.438,4.264721178759066E-23
0.439,4.545304076280962E-23
0.44,4.8434639315865477E-23
0.441,5.160246004988842E-23
0.442,5.496754357926797E-23
0.443,5.85415496935218E-23
0.444,6.233679006966764E-23
0.445,6.636626260481611E-23
0.446,7.064368744377147E-23
0.447,7.518354477962665E-23
0.448,8.000111450865235E-23
0.449,8.511251782423357E-23
0.45,9.053476083818627E-23
0.451,9.628578032150945E-23
0.452,1.0238449166049343E-22
0.453,1.088508391281173E-22
0.454,1.1570584857483776E-22
0.455,1.2297168264719643E-22
0.456,1.306716986471658E-22
0.457,1.388305091498133E-22
0.458,1.474740455017027E-22
0.459,1.5662962432747056E-22
0.46,1.663260171772253E-22
0.461,1.7659352345281532E-22
0.462,1.8746404675662347E-22
0.463,1.9897117481234965E-22
0.464,2.1115026311327787E-22
0.465,2.240385224597684E-22
0.466,2.3767511055419717E-22
0.467,2.5210122782828107E-22
0.468,2.6736021768468925E-22
0.46900000000000003,2.8349767134205167E-22
0.47000000000000003,3.005615374799609E-22
0.47100000000000003,3.1860223688829727E-22
