time,cdf
0.0,0.0
0.25,3.445990622729378E-4
0.5,0.0013465703402750218
0.75,0.0029602987581872076
1.0,0.005142870407538275
1.25,0.007853917148838513
1.5,0.011055470100894832
1.75,0.014711821510112771
2.0,0.018789394521087965
2.25,0.023256620397126893
2.5,0.02808382276511459
2.75,0.033243108483448136
3.0,0.038708264754677396
3.25,0.044454662126094696
3.5,0.05045916304189797
3.75,0.05670003562975426
4.0,0.06315687242271038
4.25,0.0698105137344762
4.5,0.07664297542220033
4.75,0.08363738078606187
5.0,0.09077789636929572
5.25,0.09804967143578779
5.5,0.10543878091509301
5.75,0.1129321716167378
6.0,0.12051761152698016
6.25,0.12818364201187343
6.5,0.1359195327605425
6.75,0.1437152393120606
7.0,0.15156136301826703
7.25,0.15944911330329595
7.5,0.16737027208853986
7.75,0.17531716025926578
8.0,0.1832826060561797
8.25,0.1912599152818928
8.5,0.19924284321853203
8.75,0.20722556815866558
9.0,0.2152026664572991
9.25,0.22316908901796728
9.5,0.23112013913091592
9.75,0.23905145158605232
10.0,0.2469589729877583
10.25,0.25483894320282535
10.5,0.2626878778766973
10.75,0.27050255195691014
11.0,0.2782799841661081
11.25,0.2860174223703061
11.5,0.2937123297911751
11.75,0.30136237201404986
12.0,0.30896540474612133
12.25,0.31651946228187455
12.5,0.32402274663528735
12.75,0.33147361730062047
13.0,0.33887058160580463
13.25,0.34621228562449413
13.5,0.3534975056147886
13.75,0.36072513995445754
14.0,0.3678942015442234
14.25,0.3750038106522859
14.5,0.3820531881747998
14.75,0.3890416492884696
15.0,0.39596859747277896
15.25,0.4028335188806635
15.5,0.40963597703764404
15.75,0.4163756078505814
16.0,0.42305211490828737
16.25,0.4296652650572455
16.5,0.4362148842366504
16.75,0.4427008535578789
17.0,0.44912310561435365
17.25,0.455481621008568
17.5,0.46177642508379263
17.75,0.46800758484869975
18.0,0.4741752060838151
18.25,0.4802794306193376
18.5,0.4863204337744709
18.75,0.49229842194896906
19.0,0.4982136303581334
19.25,0.5040663209029985
19.5,0.5098567801679184
19.75,0.5155853175382062
20.0,0.521252263430907
20.25,0.5268579676321745
20.5,0.5324027977350959
20.75,0.5378871376721666
21.0,0.5433113863369424
21.25,0.5486759562897136
21.5,0.5539812725423384
21.75,0.559227771417656
22.0,0.5644158994791527
22.25,0.5695461125268154
22.5,0.5746188746553261
22.75,0.5796346573709811
23.0,0.5845939387639234
23.25,0.5894972027324679
23.5,0.5943449382564894
23.75,0.5991376387170156
24.0,0.6038758012593286
24.25,0.6085599261970344
24.5,0.6131905164547093
24.75,0.6177680770468625
25.0,0.6222931145910889
25.25,0.6267661368534074
25.5,0.6311876523238941
25.75,0.6355581698208277
26.0,0.6398781981216694
26.25,0.6441482456192927
26.5,0.6483688200019752
26.75,0.6525404279557394
27.0,0.6566635748877252
27.25,0.6607387646693401
27.5,0.6647664993980114
27.75,0.6687472791764322
28.0,0.6726816019082542
28.25,0.6765699631092442
28.5,0.6804128557329739
28.75,0.68421077001017
29.0,0.6879641933008998
29.25,0.6916736099588142
29.5,0.6953395012067207
29.75,0.6989623450227905
30.0,0.7025426160367558
30.25,0.7060807854354825
30.5,0.7095773208773416
30.75,0.7130326864148384
31.0,0.7164473424249849
31.25,0.7198217455469358
31.5,0.7231563486264327
31.75,0.7264516006666306
32.0,0.7297079467849011
32.25,0.7329258281752375
32.5,0.7361056820758991
32.75,0.7392479417419646
33.0,0.7423530364224723
33.25,0.7454213913418526
33.5,0.748453427685371
33.75,0.751449562588318
34.0,0.7544102091286946
34.25,0.757335776323164
34.5,0.7602266691260444
34.75,0.7630832884311388
35.0,0.7659060310762054
35.25,0.7686952898498848
35.5,0.7714514535009127
35.75,0.774174906749454
36.0,0.7768660303004066
36.25,0.7795252008585303
36.5,0.7821527911452677
36.75,0.7847491699171273
37.0,0.7873147019855113
37.25,0.789849748237876
37.5,0.7923546656601175
37.75,0.7948298073600855
38.0,0.7972755225921317
38.25,0.7996921567826056
38.5,0.8020800515562132
38.75,0.8044395447631649
39.0,0.8067709705070402
39.25,0.8090746591732959
39.5,0.8113509374583633
39.75,0.813600128399265
40.0,0.815822551403703
40.25,0.8180185222805606
40.5,0.820188353270772
40.75,0.8223323530785112
41.0,0.8244508269026588
41.25,0.826544076468506
41.5,0.8286124000596569
41.75,0.8306560925500942
42.0,0.832675445436378
42.25,0.8346707468699406
42.5,0.8366422816894561
42.75,0.8385903314532518
43.0,0.8405151744717391
43.25,0.8424170858398404
43.5,0.84429633746939
43.75,0.8461531981214873
44.0,0.8479879334387865
44.25,0.8498008059777022
44.5,0.8515920752405162
44.75,0.8533619977073702
45.0,0.8551108268681302
45.25,0.8568388132541102
45.5,0.8585462044696417
45.75,0.8602332452234807
46.0,0.8619001773600385
46.25,0.8635472398904309
46.5,0.865174669023333
46.75,0.8667826981956354
47.0,0.8683715581028928
47.25,0.8699414767295581
47.5,0.871492679378997
47.75,0.8730253887032775
48.0,0.8745398247327287
48.25,0.8760362049052655
48.5,0.8775147440954744
48.75,0.878975654643458
49.0,0.8804191463834325
49.25,0.8818454266720802
49.5,0.883254700416649
49.75,0.8846471701028013
50.0,0.8860230358222083
50.25,0.8873824952998891
50.5,0.888725743921293
50.75,0.890052974759124
51.0,0.8913643785999086
51.25,0.8926601439703022
51.5,0.8939404571631399
51.75,0.8952055022632256
52.0,0.8964554611728645
52.25,0.897690513637135
52.5,0.8989108372689049
52.75,0.9001166075735877
53.0,0.9013079979736445
53.25,0.9024851798328279
53.5,0.9036483224801736
53.75,0.9047975932337347
